date,source_model,daily_original_034_return,daily_use_expanded,daily_source_switch_cost,daily_corrected_034_return,switch_transition,switch_gross_source_switch_turnover,switch_gross_source_switch_cost,switch_selected_source_cost_already_embedded_on_transition_date,switch_missing_source_switch_cost,switch_same_day_internal_rebalance,switch_method,feature_growth_strength,feature_soxx_strength,feature_risk_off_strength,feature_crash_pressure,feature_score_gap,feature_total_budget,feature_conviction_scale,feature_allowed_TQQQ_saved,weight_BIL,asset_return_BIL,weight_ERX,asset_return_ERX,weight_FEZ,asset_return_FEZ,weight_GLD,asset_return_GLD,weight_IEF,asset_return_IEF,weight_IWM,asset_return_IWM,weight_QQQM,asset_return_QQQM,weight_SOXL,asset_return_SOXL,weight_SOXX,asset_return_SOXX,weight_TLT,asset_return_TLT,weight_TNA,asset_return_TNA,weight_TQQQ,asset_return_TQQQ,weight_UXI,asset_return_UXI,weight_XLB,asset_return_XLB,weight_XLE,asset_return_XLE,weight_XLF,asset_return_XLF,weight_XLI,asset_return_XLI,weight_XLP,asset_return_XLP,weight_XLRE,asset_return_XLRE,weight_XLU,asset_return_XLU,weight_XLV,asset_return_XLV,weight_XSOE,asset_return_XSOE
2025-01-07,022F_BASE,0x1.caf951d9c3bfdp-13,False,0x0.0p+0,0x1.caf951d9c3bfdp-13,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.ca785aa914000p-13,0x0.0p+0,0x1.75dab0407df80p-6,0x0.0p+0,0x1.8fdfd819e9000p-9,0x0.0p+0,0x1.71315be5d1a00p-8,0x0.0p+0,-0x1.2a5915a25c280p-8,0x0.0p+0,-0x1.06b405d83e3c0p-7,0x0.0p+0,-0x1.235d96aea66c0p-6,0x0.0p+0,-0x1.51ddf584ff000p-5,0x0.0p+0,-0x1.be9f70a0ffa00p-7,0x0.0p+0,-0x1.718a3adf1dc40p-7,0x0.0p+0,-0x1.8fe1d051f45e0p-6,0x0.0p+0,-0x1.b94700f0ecbd0p-5,0x0.0p+0,-0x1.ae8da71f00800p-10,0x0.0p+0,-0x1.38fd92c3afc00p-11,0x1.47ae147ae147bp-4,0x1.476a36ba01a80p-7,0x0.0p+0,-0x1.29a2f80155300p-9,0x0.0p+0,-0x1.014cfdeedea00p-10,0x0.0p+0,-0x1.c898fe7177f00p-9,0x0.0p+0,-0x1.e81b5fb00dc00p-8,0x0.0p+0,-0x1.46ba83db8b000p-9,0x0.0p+0,0x1.4546ad8b0cb00p-8,0x0.0p+0,-0x1.bd88d5c7ab700p-8
2025-01-08,022F_BASE,0x1.ca224aefbbbc7p-13,False,0x0.0p+0,0x1.ca224aefbbbc7p-13,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.ca8e2b806a000p-13,0x0.0p+0,-0x1.91c44981f4200p-10,0x0.0p+0,-0x1.245728704fa00p-8,0x0.0p+0,0x1.5c5e5625bf000p-8,0x0.0p+0,0x1.c8b7c18497800p-10,0x0.0p+0,-0x1.2930d46ac9e00p-8,0x0.0p+0,0x1.8b9fcb5df6000p-12,0x0.0p+0,-0x1.fe30e7efe1640p-6,0x0.0p+0,-0x1.4688f83bcb400p-7,0x0.0p+0,0x1.4f9339886c800p-10,0x0.0p+0,-0x1.cbb2572569e40p-7,0x0.0p+0,0x1.862620d7c7000p-11,0x0.0p+0,0x1.048fb9631d000p-7,0x0.0p+0,0x1.682ccc1ab6400p-8,0x1.47ae147ae147bp-4,0x1.0c4999745b000p-10,0x0.0p+0,0x1.b1eef3691d200p-9,0x0.0p+0,0x1.019791317df00p-8,0x0.0p+0,0x1.db1898c2ac400p-10,0x0.0p+0,0x1.16aa07a1e9f00p-8,0x0.0p+0,-0x1.13d840a5a5800p-12,0x0.0p+0,0x1.51babbb11f200p-8,0x0.0p+0,-0x1.55c75e3351000p-8
2025-01-10,022F_BASE,0x1.eb9166caf1faep-12,False,0x0.0p+0,0x1.eb9166caf1faep-12,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.57e33ec3b6000p-12,0x0.0p+0,0x1.e0a3eda7f8100p-8,0x0.0p+0,-0x1.119f6ffaf5440p-7,0x0.0p+0,0x1.3934ea6fdcc80p-7,0x0.0p+0,-0x1.dd453a44f9000p-8,0x0.0p+0,-0x1.689fd70a941c0p-6,0x0.0p+0,-0x1.005fd17bf5f60p-6,0x0.0p+0,-0x1.1fb97ebfb8ab8p-4,0x0.0p+0,-0x1.8762cd2ab0a20p-6,0x0.0p+0,-0x1.b23472e9e2280p-8,0x0.0p+0,-0x1.10efc6c16ed90p-4,0x0.0p+0,-0x1.86eaac3042010p-5,0x0.0p+0,-0x1.71ee450d9ccc0p-6,0x0.0p+0,-0x1.4ed85ec443000p-7,0x1.47ae147ae147bp-4,0x1.0c01db54a8b00p-8,0x0.0p+0,-0x1.8b53d22719120p-6,0x0.0p+0,-0x1.6f99a5967e340p-7,0x0.0p+0,-0x1.b867042873800p-7,0x0.0p+0,-0x1.8bd379543ba60p-6,0x0.0p+0,-0x1.72bf2b8831900p-8,0x0.0p+0,-0x1.70ac28d8d4e00p-8,0x0.0p+0,-0x1.17264578c7ec0p-6
2025-01-13,022F_BASE,0x1.d3a8299595637p-10,False,0x0.0p+0,0x1.d3a8299595637p-10,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x1.d70a3d70a3d71p-1,0x1.c960d0cb58000p-14,0x0.0p+0,0x1.7681f7680df60p-5,0x0.0p+0,-0x1.ff78dc0fbf900p-9,0x0.0p+0,-0x1.46152eb0b8980p-7,0x0.0p+0,-0x1.cb44a38424400p-10,0x0.0p+0,0x1.fbc4dd6fba400p-10,0x0.0p+0,-0x1.bd9747dbc4c00p-9,0x0.0p+0,-0x1.ea77ffedd9480p-8,0x0.0p+0,-0x1.92779133e9f00p-9,0x0.0p+0,-0x1.6ffacc5f9f800p-12,0x0.0p+0,0x1.3c5c5b3177500p-8,0x0.0p+0,-0x1.5533690be0100p-7,0x0.0p+0,0x1.3183d5a672ac0p-6,0x0.0p+0,0x1.6dd675da17940p-6,0x1.47ae147ae147bp-4,0x1.58c5d5bfce800p-6,0x0.0p+0,0x1.d6e444e4e3f00p-8,0x0.0p+0,0x1.803ca48405a80p-7,0x0.0p+0,0x1.be698b0576800p-10,0x0.0p+0,0x1.a22c1cebeb000p-7,0x0.0p+0,-0x1.7d870c4cf4600p-7,0x0.0p+0,0x1.ab159ef39f200p-7,0x0.0p+0,-0x1.31d60a060e640p-7
2025-01-14,022F_BASE,0x1.287a5dac0ccb5p-7,False,0x0.0p+0,0x1.287a5dac0ccb5p-7,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x1.ca70acaaf8000p-13,0x0.0p+0,0x1.291f1bfaa1680p-6,0x1.47ae147ae147bp-4,0x1.36ca455f10f80p-7,0x1.999999999999ap-4,0x1.5806b4f817f00p-8,0x0.0p+0,0x1.5920145f5a000p-12,0x0.0p+0,0x1.748d18c304180p-7,0x0.0p+0,-0x1.de9ce70321400p-11,0x0.0p+0,0x1.3dae5c1b10600p-7,0x0.0p+0,0x1.aed2cd447c100p-8,0x1.3333333333333p-3,-0x1.ad93b8f0a5200p-10,0x0.0p+0,0x1.19b24e4f26500p-5,0x0.0p+0,-0x1.d177fb92f3800p-9,0x0.0p+0,0x1.b6b30588ffd40p-6,0x1.147ae147ae146p-2,0x1.97de4b5248e00p-7,0x0.0p+0,0x1.602fb430f0e80p-7,0x0.0p+0,0x1.95a4e1d77fb00p-7,0x0.0p+0,0x1.83324a8d65480p-7,0x0.0p+0,0x1.1223af5610000p-12,0x0.0p+0,0x1.18c71230cdb80p-7,0x0.0p+0,0x1.ade21cf009c00p-7,0x1.1eb851eb851ecp-4,-0x1.523495e81cb40p-7,0x1.51eb851eb851fp-2,0x1.60d22577f1000p-7
2025-01-15,022F_BASE,0x1.485e33a109747p-7,False,0x0.0p+0,0x1.485e33a109747p-7,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x1.c9f82b9e9c000p-14,0x0.0p+0,0x1.d26636c632480p-6,0x1.47ae147ae147bp-4,0x1.4ea415b199480p-7,0x1.999999999999ap-4,0x1.eacc7700cd500p-8,0x0.0p+0,0x1.58ebf8a42f100p-7,0x0.0p+0,0x1.4221457d8d080p-6,0x0.0p+0,0x1.73183ff233040p-6,0x0.0p+0,0x1.091a854f1a060p-4,0x0.0p+0,0x1.3e036dd5abf00p-6,0x1.3333333333333p-3,0x1.1a61ce2903200p-6,0x0.0p+0,0x1.dc94c92b409a0p-5,0x0.0p+0,0x1.14d0a4373c780p-4,0x0.0p+0,0x1.bcb31fc180780p-7,0x1.147ae147ae146p-2,0x1.37a51af8da980p-7,0x0.0p+0,0x1.e4f20be4b6780p-7,0x0.0p+0,0x1.a1aa18007d380p-6,0x0.0p+0,0x1.9e5661d6cbd00p-8,0x0.0p+0,-0x1.bd85f5bf08100p-9,0x0.0p+0,0x1.16610973ac500p-8,0x0.0p+0,0x1.e09d87cec5000p-7,0x1.1eb851eb851ecp-4,0x1.0ad6fde895400p-8,0x1.51eb851eb851fp-2,0x1.5d0f70edd7f00p-7
2025-01-16,022F_BASE,0x1.1a9085afda956p-8,False,0x0.0p+0,0x1.1a9085afda956p-8,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x0.0p+0,0x0.0p+0,0x1.eb7f158d8dd80p-7,0x1.47ae147ae147bp-4,0x1.f78316993f800p-7,0x1.999999999999ap-4,0x1.c4eac46aac600p-8,0x0.0p+0,0x1.38e5c1e124a00p-9,0x0.0p+0,0x1.074a7f4086c00p-9,0x0.0p+0,-0x1.bbc539f56a600p-8,0x0.0p+0,0x1.b5cb1002b4800p-10,0x0.0p+0,0x1.83869c26a2800p-10,0x1.3333333333333p-3,0x1.a6fde59eb5800p-9,0x0.0p+0,0x1.4d101011da100p-8,0x0.0p+0,-0x1.4e3e10c0b1aa0p-6,0x0.0p+0,0x1.900744ac8ddc0p-6,0x1.147ae147ae146p-2,0x1.0f0edb49f8080p-7,0x0.0p+0,0x1.da505e5386700p-8,0x0.0p+0,0x1.b5177b24e4200p-8,0x0.0p+0,0x1.8d380b4c98780p-7,0x0.0p+0,0x1.ea0aeb8926300p-8,0x0.0p+0,0x1.6ee5fb96a9640p-6,0x0.0p+0,0x1.9deb464947e80p-6,0x1.1eb851eb851ecp-4,0x1.0513f16e52f00p-8,0x1.51eb851eb851fp-2,-0x1.5963bb54bbc00p-10
2025-01-17,022F_BASE,0x1.77a372ba0f8b1p-8,False,0x0.0p+0,0x1.77a372ba0f8b1p-8,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x1.1e1b6541d9800p-11,0x0.0p+0,0x1.e439b3aa81d00p-7,0x1.47ae147ae147bp-4,0x1.120c97e4a6f00p-8,0x1.999999999999ap-4,-0x1.5bd135fed9500p-8,0x0.0p+0,0x1.8d5f4f3e2e000p-11,0x0.0p+0,0x1.1b2c343585a00p-8,0x0.0p+0,0x1.1424d412efa40p-6,0x0.0p+0,0x1.557282db8c8e0p-4,0x0.0p+0,0x1.c66b9f4ee65c0p-6,0x1.3333333333333p-3,0x1.c3d23d899c000p-10,0x0.0p+0,0x1.788f3b2ac7200p-7,0x0.0p+0,0x1.9445ebac0cfc0p-5,0x0.0p+0,0x1.4fe7f41f61880p-7,0x1.147ae147ae146p-2,0x1.a9a7793ae7900p-8,0x0.0p+0,0x1.fa1608b35ea00p-8,0x0.0p+0,0x1.144ca91ac4900p-7,0x0.0p+0,0x1.88762113adf00p-8,0x0.0p+0,0x1.7776d5e0f2400p-8,0x0.0p+0,-0x1.fe18fd1b97000p-13,0x0.0p+0,0x1.6e4410b7cac00p-10,0x1.1eb851eb851ecp-4,-0x1.b923fa8840b80p-8,0x1.51eb851eb851fp-2,0x1.18fdec06ae880p-7
2025-01-21,022F_BASE,0x1.782ef047da9ddp-7,False,0x0.0p+0,0x1.782ef047da9ddp-7,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.7fb4cd58066c0p-7,0x1.47ae147ae147bp-4,0x1.6f1eca60ad8c0p-6,0x1.999999999999ap-4,0x1.fb6b6e9f89600p-7,0x0.0p+0,0x1.b782f953cfa00p-9,0x0.0p+0,0x1.3aa847b1e7c40p-6,0x0.0p+0,0x1.92c505751c300p-8,0x0.0p+0,0x1.2e90d80dfea00p-5,0x0.0p+0,0x1.8287851cbd700p-7,0x1.3333333333333p-3,0x1.25223fbd9aa80p-7,0x0.0p+0,0x1.dc83d6a0f7c00p-5,0x0.0p+0,0x1.0ff418c30fc80p-6,0x0.0p+0,0x1.4858847725920p-5,0x1.147ae147ae146p-2,0x1.a3319ec50e200p-7,0x0.0p+0,-0x1.4ecbc49520100p-8,0x0.0p+0,0x1.11fd3afb42280p-7,0x0.0p+0,0x1.509a039cb4c40p-6,0x0.0p+0,0x1.317261f36b500p-8,0x0.0p+0,0x1.2b1efdd47d4c0p-6,0x0.0p+0,0x1.f6e8dc6882000p-7,0x1.1eb851eb851ecp-4,0x1.0f28a983e5d40p-6,0x1.51eb851eb851fp-2,0x1.1699c8bc27880p-7
2025-01-22,022F_BASE,-0x1.40941033e9c4dp-9,False,0x0.0p+0,-0x1.40941033e9c4dp-9,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x1.ca399f5484000p-13,0x0.0p+0,-0x1.25ae6b9121e10p-5,0x1.47ae147ae147bp-4,0x1.17a2816b17c00p-9,0x1.999999999999ap-4,0x1.5091f4639d400p-8,0x0.0p+0,-0x1.5327006d67b00p-9,0x0.0p+0,-0x1.abcdcdd757980p-8,0x0.0p+0,0x1.9df59a7c67880p-7,0x0.0p+0,0x1.6302d989abd80p-5,0x0.0p+0,0x1.d9a67f7fc6400p-7,0x1.3333333333333p-3,-0x1.56af3ac486600p-8,0x0.0p+0,-0x1.51bd990037c20p-6,0x0.0p+0,0x1.3de943a1ccca0p-5,0x0.0p+0,-0x1.bf9186af65500p-9,0x1.147ae147ae146p-2,-0x1.07b9074c79e00p-7,0x0.0p+0,-0x1.29f423b43ee60p-6,0x0.0p+0,-0x1.3687c5c916400p-8,0x0.0p+0,-0x1.33b2fc6006200p-9,0x0.0p+0,-0x1.40ed6b6ad2500p-8,0x0.0p+0,-0x1.1ded56c5df4a0p-6,0x0.0p+0,-0x1.6214eca8dca20p-6,0x1.1eb851eb851ecp-4,-0x1.2658067778500p-9,0x1.51eb851eb851fp-2,0x1.54016f7f91a00p-9
2025-01-23,022F_BASE,0x1.0771b8a743569p-9,False,0x0.0p+0,0x1.0771b8a743569p-9,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x0.0p+0,0x0.0p+0,0x1.6439fe3c69f00p-7,0x1.47ae147ae147bp-4,0x1.fb5720b8fbf00p-8,0x1.999999999999ap-4,-0x1.72e650b0b7400p-10,0x0.0p+0,-0x1.53fc853be8000p-9,0x0.0p+0,0x1.2a9083cf1e600p-8,0x0.0p+0,0x1.1f81644936000p-9,0x0.0p+0,-0x1.acd284995ea00p-8,0x0.0p+0,-0x1.e924c56ec9000p-10,0x1.3333333333333p-3,-0x1.fd3ca85ad0680p-8,0x0.0p+0,0x1.a7e2410ea6c80p-7,0x0.0p+0,0x1.930f118977b00p-8,0x0.0p+0,0x1.40c86086c1d80p-6,0x1.147ae147ae146p-2,0x1.69dfce8b52000p-8,0x0.0p+0,0x1.2be59561eff00p-8,0x0.0p+0,0x1.7903f41991100p-8,0x0.0p+0,0x1.4bc41a8762980p-7,0x0.0p+0,0x1.db495a9650a00p-9,0x0.0p+0,0x1.071af26673500p-7,0x0.0p+0,0x1.359c1d5050a00p-8,0x1.1eb851eb851ecp-4,0x1.b5e2e2701de00p-7,0x1.51eb851eb851fp-2,0x1.28bfa4aec1200p-9
2025-01-24,022F_BASE,0x1.57fa40161bf8cp-10,False,0x0.0p+0,0x1.57fa40161bf8cp-10,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x1.c9a9883ec0000p-12,0x0.0p+0,-0x1.496a8eaaf83c0p-6,0x1.47ae147ae147bp-4,0x1.c51586cec4400p-10,0x1.999999999999ap-4,0x1.978c9116f5b00p-8,0x0.0p+0,0x1.0dde693e37000p-9,0x0.0p+0,-0x1.6dca405c65300p-9,0x0.0p+0,-0x1.7886fbc36a900p-8,0x0.0p+0,-0x1.0a4354cca3f90p-4,0x0.0p+0,-0x1.4940d1fb2b4e0p-6,0x1.3333333333333p-3,0x1.265a28bb6a000p-8,0x0.0p+0,-0x1.22cc4ab3461c0p-7,0x0.0p+0,-0x1.26e325e9db880p-6,0x0.0p+0,-0x1.32c2064089880p-7,0x1.147ae147ae146p-2,-0x1.51d8f51c1c400p-9,0x0.0p+0,-0x1.3c4e18ed87840p-7,0x0.0p+0,0x1.83c9f8bc80400p-9,0x0.0p+0,-0x1.158b2bffa5d80p-8,0x0.0p+0,0x1.5241136532200p-8,0x0.0p+0,0x1.7ba2ea96fe200p-9,0x0.0p+0,0x1.4d215eac79280p-7,0x1.1eb851eb851ecp-4,0x1.a27d39db62400p-10,0x1.51eb851eb851fp-2,0x1.525a025982000p-11
2025-01-27,022F_BASE,-0x1.a31cbb1ef5137p-8,False,0x0.0p+0,-0x1.a31cbb1ef5137p-8,,nan,nan,nan,nan,,,0x1.25d28035388a6p-1,0x1.f76d9b9b52059p-1,0x1.ef7a1451bd079p-2,0x1.7e3dc0d89995bp-3,0x1.a6a45cb138dfdp-11,0x1.ab0fecf2ad258p-2,0x1.aec4fa2844bc4p-1,False,0x0.0p+0,0x1.c9bd774458000p-14,0x0.0p+0,-0x1.57fea5db421a0p-6,0x1.47ae147ae147bp-4,0x1.921da3c051c00p-10,0x1.999999999999ap-4,-0x1.54f1d52c96bc0p-7,0x0.0p+0,0x1.a93b9845acc00p-8,0x0.0p+0,-0x1.39cbe585e8480p-7,0x0.0p+0,-0x1.dc60d33ad3980p-6,0x0.0p+0,-0x1.dc16f7c644eecp-3,0x0.0p+0,-0x1.4143ee2c9faf8p-4,0x1.3333333333333p-3,0x1.82f57c3e5ca00p-7,0x0.0p+0,-0x1.cd9230400b000p-6,0x0.0p+0,-0x1.6750c353b9950p-4,0x0.0p+0,-0x1.d47403754faa0p-6,0x1.147ae147ae146p-2,0x1.267b39e620000p-11,0x0.0p+0,-0x1.54ebd26e3a440p-7,0x0.0p+0,0x1.68ddc8bbdf900p-7,0x0.0p+0,-0x1.b70482af9c3c0p-7,0x0.0p+0,0x1.bbc6899975300p-6,0x0.0p+0,0x1.4357281a6e500p-7,0x0.0p+0,-0x1.7b3fbc6f24a40p-6,0x1.1eb851eb851ecp-4,0x1.6fd948abe7040p-6,0x1.51eb851eb851fp-2,-0x1.71d7b8f5f92a0p-6
2025-01-28,022F_BASE,0x1.7635759ed4211p-10,False,0x0.0p+0,0x1.7635759ed4211p-10,,nan,nan,nan,nan,,,-0x1.f1fad296c4cb8p-1,-0x1.a45c0b3991a2cp-1,0x1.7f786b047b2d9p-1,-0x1.6220798a3a2f8p-1,0x1.22537fbf5837ap-10,0x1.431512a6e9136p-3,0x1.72dfec8e7eff3p-1,False,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.476a00b3f7520p-6,0x1.47ae147ae147bp-4,-0x1.9174691041d80p-8,0x1.999999999999ap-4,0x1.1ba74ba3f6680p-7,0x0.0p+0,0x1.c2c5d8ce08000p-14,0x0.0p+0,0x1.2154919858000p-10,0x0.0p+0,0x1.dfcf01f2dc480p-7,0x0.0p+0,0x1.955a7f9bd2980p-7,0x0.0p+0,0x1.24ead81ddad00p-8,0x1.3333333333333p-3,-0x1.644c350da7000p-11,0x0.0p+0,0x1.43fa5abba9200p-9,0x0.0p+0,0x1.6b549bb347780p-5,0x0.0p+0,-0x1.3ec566ea54dc0p-7,0x1.147ae147ae146p-2,-0x1.aad50892b4100p-9,0x0.0p+0,-0x1.37dedce980740p-7,0x0.0p+0,-0x1.caee96b483a00p-10,0x0.0p+0,-0x1.b130d499e5a80p-8,0x0.0p+0,-0x1.ffeea135fe340p-7,0x0.0p+0,-0x1.8e459ce183400p-7,0x0.0p+0,-0x1.c389b80125f40p-7,0x1.1eb851eb851ecp-4,-0x1.c97d134142780p-8,0x1.51eb851eb851fp-2,0x1.0e45d8ba19700p-7
2025-01-29,022F_BASE,-0x1.a86f0e65f7cc5p-11,False,0x0.0p+0,-0x1.a86f0e65f7cc5p-11,,nan,nan,nan,nan,,,-0x1.f1fad296c4cb8p-1,-0x1.a45c0b3991a2cp-1,0x1.7f786b047b2d9p-1,-0x1.6220798a3a2f8p-1,0x1.22537fbf5837ap-10,0x1.431512a6e9136p-3,0x1.72dfec8e7eff3p-1,False,0x0.0p+0,0x1.c8f33d1fd8000p-14,0x1.431512a6e9136p-3,0x1.50cf58fb23900p-8,0x1.47ae147ae1474p-4,0x1.2ef20f7d42200p-9,0x1.0a3d70a3d70a4p-4,-0x1.f75ec469b7600p-9,0x0.0p+0,-0x1.35d9ab445a800p-10,0x0.0p+0,-0x1.2c90bbfa0ee00p-9,0x0.0p+0,-0x1.c387e55885200p-10,0x0.0p+0,0x1.90653b2d59400p-7,0x0.0p+0,0x1.0e1fbe01fed00p-8,0x0.0p+0,-0x1.0b8ce2d315500p-9,0x0.0p+0,-0x1.aa09205105080p-8,0x0.0p+0,-0x1.946827d24ef00p-8,0x0.0p+0,-0x1.ffc173c514900p-8,0x1.43d081367a9dap-2,-0x1.d88cfdd744e00p-10,0x1.862a142e62c41p-2,0x1.24e613fddc800p-9,0x0.0p+0,-0x1.989a1183e3800p-11,0x0.0p+0,-0x1.bd94e03aaf500p-9,0x0.0p+0,0x1.3c29394f22c00p-9,0x0.0p+0,-0x1.7b76742057640p-7,0x0.0p+0,0x1.11d99a339de00p-9,0x0.0p+0,-0x1.80a88741e7000p-8,0x0.0p+0,0x1.5721138c7e800p-10
2025-01-30,022F_BASE,0x1.fb017710505d8p-8,False,0x0.0p+0,0x1.fb017710505d8p-8,,nan,nan,nan,nan,,,-0x1.f1fad296c4cb8p-1,-0x1.a45c0b3991a2cp-1,0x1.7f786b047b2d9p-1,-0x1.6220798a3a2f8p-1,0x1.22537fbf5837ap-10,0x1.431512a6e9136p-3,0x1.72dfec8e7eff3p-1,False,0x0.0p+0,0x1.c945349cd4000p-14,0x1.431512a6e9136p-3,0x1.f1390318c1500p-8,0x1.47ae147ae1474p-4,0x1.5a51c460e7f00p-7,0x1.0a3d70a3d70a4p-4,0x1.f049d21093000p-7,0x0.0p+0,0x1.19fd94975ec00p-9,0x0.0p+0,0x1.4d22eaea0b600p-7,0x0.0p+0,0x1.130e7fc29dd00p-8,0x0.0p+0,0x1.d4ef3083dc540p-5,0x0.0p+0,0x1.4d36efdcbd500p-6,0x0.0p+0,0x1.eb720bd514e00p-9,0x0.0p+0,0x1.e093a2911eb00p-6,0x0.0p+0,0x1.9ae602d337c00p-7,0x0.0p+0,0x1.593c6a40c4f00p-6,0x1.43d081367a9dap-2,0x1.36ac1420ce080p-7,0x1.862a142e62c41p-2,0x1.5012bc5ed0800p-8,0x0.0p+0,0x1.391c148d57780p-7,0x0.0p+0,0x1.6e3aed9980e80p-7,0x0.0p+0,0x1.43be7e83e4200p-7,0x0.0p+0,0x1.afe4837605c80p-7,0x0.0p+0,0x1.55994b5580600p-6,0x0.0p+0,0x1.79edb010a8d80p-7,0x0.0p+0,0x1.96ec834995e00p-7
2025-01-31,022F_BASE,-0x1.3b0bd4a006548p-6,False,0x0.0p+0,-0x1.3b0bd4a006548p-6,,nan,nan,nan,nan,,,-0x1.f1fad296c4cb8p-1,-0x1.a45c0b3991a2cp-1,0x1.7f786b047b2d9p-1,-0x1.6220798a3a2f8p-1,0x1.22537fbf5837ap-10,0x1.431512a6e9136p-3,0x1.72dfec8e7eff3p-1,False,0x0.0p+0,0x1.5702022450000p-12,0x1.431512a6e9136p-3,-0x1.b122637bb30c0p-5,0x1.47ae147ae1474p-4,-0x1.24d9fb406bf00p-7,0x1.0a3d70a3d70a4p-4,0x1.030cf31029200p-9,0x0.0p+0,-0x1.a608444c9e000p-10,0x0.0p+0,-0x1.25f16c14f1e80p-7,0x0.0p+0,-0x1.aa0e8b38d1200p-10,0x0.0p+0,-0x1.39cc104895000p-8,0x0.0p+0,-0x1.6d83c3ecc4000p-9,0x0.0p+0,-0x1.ae47ff3790e80p-8,0x0.0p+0,-0x1.c81b447309460p-6,0x0.0p+0,-0x1.6296396cba980p-8,0x0.0p+0,-0x1.d889b7c7c29c0p-7,0x1.43d081367a9dap-2,-0x1.dc4c78759cd00p-8,0x1.862a142e62c41p-2,-0x1.c9efd609f33c0p-6,0x0.0p+0,-0x1.7bc624f64c400p-8,0x0.0p+0,-0x1.ccf32fc06fe80p-8,0x0.0p+0,-0x1.343e6c4622580p-7,0x0.0p+0,-0x1.1c30f4e926700p-9,0x0.0p+0,-0x1.80d087cdea900p-8,0x0.0p+0,-0x1.a216fcb2e5d00p-9,0x0.0p+0,-0x1.bc3d7a71dc000p-8
